OBJECTID,SID,BASIN,SUBBASIN,NAME,NATURE,year,month,day,Hurricane_Date,LAT,LON,USA_WIND,USA_PRES,geometry
688310,2022167N11269,EP,MM,Celia,TS,2022,6,17,1655524800000,11.7,-89.3,35,1004,"LINESTRING (-89.3000488284723 11.6999998088876, -89.1999511715337 11.8000001910279)"
688311,2022167N11269,EP,MM,Celia,TS,2022,6,17,1655524800000,11.8,-89.2,33,1005,"LINESTRING (-89.1999511715337 11.8000001910279, -89.1999511715337 11.9999999999199)"
688312,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,12.0,-89.2,30,1005,"LINESTRING (-89.1999511715337 11.9999999999199, -89.3000488284723 12.1999998090186)"
688313,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,12.2,-89.3,30,1006,"LINESTRING (-89.3000488284723 12.1999998090186, -89.4000244142452 12.3999996187908)"
688314,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,12.4,-89.4,30,1006,"LINESTRING (-89.4000244142452 12.3999996187908, -89.5000000000181 12.6000003817237)"
688315,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,12.6,-89.5,28,1007,"LINESTRING (-89.5000000000181 12.6000003817237, -89.6999511715639 12.8000001904575)"
688316,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,12.8,-89.7,25,1007,"LINESTRING (-89.6999511715639 12.8000001904575, -89.8000488285025 12.899999618655)"
688317,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,12.9,-89.8,25,1007,"LINESTRING (-89.8000488285025 12.899999618655, -90.0000000000483 13.0000000001707)"
688318,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,13.0,-90.0,25,1007,"LINESTRING (-90.0000000000483 13.0000000001707, -90.1999511715941 13.1000003812692)"
688319,2022167N11269,EP,MM,Celia,TS,2022,6,18,1655611200000,13.1,-90.2,25,1007,"LINESTRING (-90.1999511715941 13.1000003812692, -90.4000244143056 13.1000003812692)"
688320,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,13.1,-90.4,25,1007,"LINESTRING (-90.4000244143056 13.1000003812692, -90.6999511716244 13.1000003812692)"
688321,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,13.1,-90.7,25,1007,"LINESTRING (-90.6999511716244 13.1000003812692, -91.0000000001088 13.1000003812692)"
688322,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,13.1,-91.0,25,1007,"LINESTRING (-91.0000000001088 13.1000003812692, -91.400024414366 13.0000000001707)"
688323,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,13.0,-91.4,25,1007,"LINESTRING (-91.400024414366 13.0000000001707, -91.9000244143963 12.899999618655)"
688324,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,12.9,-91.9,25,1007,"LINESTRING (-91.9000244143963 12.899999618655, -92.3000488277552 12.8000001904575)"
688325,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,12.8,-92.3,25,1008,"LINESTRING (-92.3000488277552 12.8000001904575, -92.6999511717452 12.6999998089308)"
688326,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,12.7,-92.7,25,1008,"LINESTRING (-92.6999511717452 12.6999998089308, -93.0999755860025 12.5000000002813)"
688327,2022167N11269,EP,MM,Celia,TS,2022,6,19,1655697600000,12.5,-93.1,25,1008,"LINESTRING (-93.0999755860025 12.5000000002813, -93.4000244144869 12.3000001905374)"
688328,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,12.3,-93.4,25,1008,"LINESTRING (-93.4000244144869 12.3000001905374, -93.6999511718056 12.1000003815761)"
688329,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,12.1,-93.7,25,1008,"LINESTRING (-93.6999511718056 12.1000003815761, -94.00000000029 11.8999996187695)"
688330,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,11.9,-94.0,25,1008,"LINESTRING (-94.00000000029 11.8999996187695, -94.3000488278761 11.8000001910279)"
688331,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,11.8,-94.3,25,1008,"LINESTRING (-94.3000488278761 11.8000001910279, -94.699951171866 11.6999998088876)"
688332,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,11.7,-94.7,25,1008,"LINESTRING (-94.699951171866 11.6999998088876, -95.1999511718963 11.6999998088876)"
688333,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,11.7,-95.2,28,1007,"LINESTRING (-95.1999511718963 11.6999998088876, -95.8000488279667 11.6999998088876)"
688334,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,11.7,-95.8,30,1006,"LINESTRING (-95.8000488279667 11.6999998088876, -96.4000244137698 11.6999998088876)"
688335,2022167N11269,EP,MM,Celia,TS,2022,6,20,1655784000000,11.7,-96.4,30,1006,"LINESTRING (-96.4000244137698 11.6999998088876, -96.9000244138001 11.6999998088876)"
688336,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,11.7,-96.9,30,1006,"LINESTRING (-96.9000244138001 11.6999998088876, -97.4000244138303 11.6999998088876)"
688337,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,11.7,-97.4,30,1006,"LINESTRING (-97.4000244138303 11.6999998088876, -97.9999999996334 11.6999998088876)"
688338,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,11.7,-98.0,30,1006,"LINESTRING (-97.9999999996334 11.6999998088876, -98.5999755863348 11.6999998088876)"
688339,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,11.7,-98.6,33,1006,"LINESTRING (-98.5999755863348 11.6999998088876, -99.3000488281782 11.8000001910279)"
688340,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,11.8,-99.3,35,1005,"LINESTRING (-99.3000488281782 11.8000001910279, -99.9000244139813 11.9999999999199)"
688341,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,12.0,-99.9,35,1005,"LINESTRING (-99.9000244139813 11.9999999999199, -100.499999999784 12.3000001905374)"
688342,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,12.3,-100.5,35,1005,"LINESTRING (-100.499999999784 12.3000001905374, -100.999999999815 12.6000003817237)"
688343,2022167N11269,EP,MM,Celia,TS,2022,6,21,1655870400000,12.6,-101.0,35,1005,"LINESTRING (-100.999999999815 12.6000003817237, -101.499999999845 12.8000001904575)"
688344,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,12.8,-101.5,35,1005,"LINESTRING (-101.499999999845 12.8000001904575, -101.999999999875 13.0000000001707)"
688345,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.0,-102.0,35,1005,"LINESTRING (-101.999999999875 13.0000000001707, -102.499999999905 13.1999998090985)"
688346,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.2,-102.5,35,1005,"LINESTRING (-102.499999999905 13.1999998090985, -102.900024414163 13.3000001904185)"
688347,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.3,-102.9,38,1004,"LINESTRING (-102.900024414163 13.3000001904185, -103.199951171481 13.399999618159)"
688348,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.4,-103.2,40,1003,"LINESTRING (-103.199951171481 13.399999618159, -103.599975585739 13.4999999996747)"
688349,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.5,-103.6,43,1002,"LINESTRING (-103.599975585739 13.4999999996747, -103.900024414223 13.6000003815828)"
688350,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.6,-103.9,45,1001,"LINESTRING (-103.900024414223 13.6000003815828, -104.099975585769 13.8000001903407)"
688351,2022167N11269,EP,MM,Celia,TS,2022,6,22,1655956800000,13.8,-104.1,45,1001,"LINESTRING (-104.099975585769 13.8000001903407, -104.199951171542 14.1999998089941)"
688352,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,14.2,-104.2,45,1001,"LINESTRING (-104.199951171542 14.1999998089941, -104.400024414253 14.6000003816703)"
688353,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,14.6,-104.4,45,1001,"LINESTRING (-104.400024414253 14.6000003816703, -104.699951171572 15.1000003813459)"
688354,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,15.1,-104.7,45,1001,"LINESTRING (-104.699951171572 15.1000003813459, -105.099975585829 15.3999996183638)"
688355,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,15.4,-105.1,45,1001,"LINESTRING (-105.099975585829 15.3999996183638, -105.500000000087 15.6999998089531)"
688356,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,15.7,-105.5,45,1001,"LINESTRING (-105.500000000087 15.6999998089531, -106.000000000117 16.0000000003688)"
688357,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,16.0,-106.0,45,1001,"LINESTRING (-106.000000000117 16.0000000003688, -106.400024414374 16.2000007632744)"
688358,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,16.2,-106.4,45,1000,"LINESTRING (-106.400024414374 16.2000007632744, -106.800048827733 16.3999996184226)"
688359,2022167N11269,EP,MM,Celia,TS,2022,6,23,1656043200000,16.4,-106.8,45,1000,"LINESTRING (-106.800048827733 16.3999996184226, -107.09997558595 16.6000003812467)"
688360,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,16.6,-107.1,45,999,"LINESTRING (-107.09997558595 16.6000003812467, -107.400024414435 16.7000007632677)"
688361,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,16.7,-107.4,48,999,"LINESTRING (-107.400024414435 16.7000007632677, -107.699951171753 16.7999992371221)"
688362,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,16.8,-107.7,50,998,"LINESTRING (-107.699951171753 16.7999992371221, -108.000000000238 16.7999992371221)"
688363,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,16.8,-108.0,50,998,"LINESTRING (-108.000000000238 16.7999992371221, -108.199951171783 16.899999618424)"
688364,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,16.9,-108.2,50,998,"LINESTRING (-108.199951171783 16.899999618424, -108.500000000268 17.0000000001936)"
688365,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,17.0,-108.5,50,998,"LINESTRING (-108.500000000268 17.0000000001936, -108.699951171814 17.1000003812609)"
688366,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,17.1,-108.7,50,997,"LINESTRING (-108.699951171814 17.1000003812609, -108.900024413627 17.2999992366375)"
688367,2022167N11269,EP,MM,Celia,TS,2022,6,24,1656129600000,17.3,-108.9,50,997,"LINESTRING (-108.900024413627 17.2999992366375, -109.199951171844 17.499999999791)"
688368,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,17.5,-109.2,50,997,"LINESTRING (-109.199951171844 17.499999999791, -109.500000000328 17.7000007626176)"
688369,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,17.7,-109.5,50,998,"LINESTRING (-109.500000000328 17.7000007626176, -109.800048827914 17.8999996181107)"
688370,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,17.9,-109.8,50,998,"LINESTRING (-109.800048827914 17.8999996181107, -110.099975586131 18.1000003812774)"
688371,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,18.1,-110.1,50,999,"LINESTRING (-110.099975586131 18.1000003812774, -110.500000000389 18.2000007628896)"
688372,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,18.2,-110.5,50,999,"LINESTRING (-110.500000000389 18.2000007628896, -110.900024413748 18.2999992368814)"
688373,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,18.3,-110.9,48,1000,"LINESTRING (-110.900024413748 18.2999992368814, -111.300048828005 18.5000000002872)"
688374,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,18.5,-111.3,45,1000,"LINESTRING (-111.300048828005 18.5000000002872, -111.699951171995 18.7000007633111)"
688375,2022167N11269,EP,MM,Celia,TS,2022,6,25,1656216000000,18.7,-111.7,45,1001,"LINESTRING (-111.699951171995 18.7000007633111, -112.099975586252 18.7999992367456)"
688376,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,18.8,-112.1,45,1001,"LINESTRING (-112.099975586252 18.7999992367456, -112.400024413838 18.899999618207)"
688377,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,18.9,-112.4,45,1001,"LINESTRING (-112.400024413838 18.899999618207, -112.699951172055 18.899999618207)"
688378,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,18.9,-112.7,45,1001,"LINESTRING (-112.699951172055 18.899999618207, -112.999999999641 18.899999618207)"
688379,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,18.9,-113.0,45,1001,"LINESTRING (-112.999999999641 18.899999618207, -113.300048828126 19.0000000001198)"
688380,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,19.0,-113.3,45,1001,"LINESTRING (-113.300048828126 19.0000000001198, -113.499999999672 19.1000003815741)"
688381,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,19.1,-113.5,45,1002,"LINESTRING (-113.499999999672 19.1000003815741, -113.800048828156 19.2999992368073)"
688382,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,19.3,-113.8,45,1002,"LINESTRING (-113.800048828156 19.2999992368073, -114.199951172146 19.5000000003411)"
688383,2022167N11269,EP,MM,Celia,TS,2022,6,26,1656302400000,19.5,-114.2,45,1003,"LINESTRING (-114.199951172146 19.5000000003411, -114.599975585505 19.7999992373618)"
688384,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,19.8,-114.6,45,1003,"LINESTRING (-114.599975585505 19.7999992373618, -114.999999999762 20.0000000001039)"
688385,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.0,-115.0,45,1004,"LINESTRING (-114.999999999762 20.0000000001039, -115.499999999793 20.100000381584)"
688386,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.1,-115.5,45,1004,"LINESTRING (-115.499999999793 20.100000381584, -115.999999999823 20.2000007633495)"
688387,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.2,-116.0,43,1005,"LINESTRING (-115.999999999823 20.2000007633495, -116.499999999853 20.3999996187472)"
688388,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.4,-116.5,40,1005,"LINESTRING (-116.499999999853 20.3999996187472, -116.999999999883 20.4999999998374)"
688389,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.5,-117.0,38,1006,"LINESTRING (-116.999999999883 20.4999999998374, -117.499999999913 20.7000007628024)"
688390,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.7,-117.5,35,1006,"LINESTRING (-117.499999999913 20.7000007628024, -117.900024414171 20.8999996188328)"
688391,2022167N11269,EP,MM,Celia,TS,2022,6,27,1656388800000,20.9,-117.9,35,1006,"LINESTRING (-117.900024414171 20.8999996188328, -118.300048828428 21.100000381775)"
688392,2022167N11269,EP,MM,Celia,TS,2022,6,28,1656475200000,21.1,-118.3,35,1006,"LINESTRING (-118.300048828428 21.100000381775, -118.69995117152 21.2999992373339)"
688393,2022167N11269,EP,MM,Celia,TS,2022,6,28,1656475200000,21.3,-118.7,33,1007,"LINESTRING (-118.69995117152 21.2999992373339, -119.099975585777 21.6000003812848)"
688394,2022167N11269,EP,MM,Celia,TS,2022,6,28,1656475200000,21.6,-119.1,30,1007,"LINESTRING (-119.099975585777 21.6000003812848, -119.500000000034 21.7999992373337)"
688395,2022167N11269,EP,MM,Celia,TS,2022,6,28,1656475200000,21.8,-119.5,30,1007,"LINESTRING (-119.500000000034 21.7999992373337, -120.000000000064 21.9999999996193)"
688396,2022167N11269,EP,MM,Celia,TS,2022,6,28,1656475200000,22.0,-120.0,30,1007,"LINESTRING (-120.000000000064 21.9999999996193, -120.400024414322 22.2000007631004)"
688397,2022167N11269,EP,MM,Celia,TS,2022,6,28,1656475200000,22.2,-120.4,30,1008,"LINESTRING (-120.400024414322 22.2000007631004, -120.900024414352 22.3999996187733)"
688398,2022167N11269,EP,MM,Celia,DS,2022,6,28,1656475200000,22.4,-120.9,30,1008,"LINESTRING (-120.900024414352 22.3999996187733, -121.400024414382 22.6000003810848)"
688399,2022167N11269,EP,MM,Celia,DS,2022,6,28,1656475200000,22.6,-121.4,30,1008,"LINESTRING (-121.400024414382 22.6000003810848, -121.900024414412 22.8999996185851)"
688400,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,22.9,-121.9,30,1008,"LINESTRING (-121.900024414412 22.8999996185851, -122.500000000215 23.1000003817276)"
688401,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.1,-122.5,28,1009,"LINESTRING (-122.500000000215 23.1000003817276, -123.000000000246 23.2999992372356)"
688402,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.3,-123.0,25,1009,"LINESTRING (-123.000000000246 23.2999992372356, -123.599975586049 23.3999996184661)"
688403,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.4,-123.6,25,1010,"LINESTRING (-123.599975586049 23.3999996184661, -124.000000000306 23.4999999998205)"
688404,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.5,-124.0,25,1010,"LINESTRING (-124.000000000306 23.4999999998205, -124.199951171852 23.4999999998205)"
688405,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.5,-124.2,25,1010,"LINESTRING (-124.199951171852 23.4999999998205, -124.400024413665 23.6000003815182)"
688406,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.6,-124.4,25,1010,"LINESTRING (-124.400024413665 23.6000003815182, -124.599975586109 23.7000007631849)"
688407,2022167N11269,EP,MM,Celia,DS,2022,6,29,1656561600000,23.7,-124.6,25,1010,"LINESTRING (-124.599975586109 23.7000007631849, -124.800048827922 23.7999992369843)"
688408,2022167N11269,EP,MM,Celia,DS,2022,6,30,1656648000000,23.8,-124.8,25,1010,"LINESTRING (-124.800048827922 23.7999992369843, -125.000000000367 23.8999996181619)"
688409,2022167N11269,EP,MM,Celia,DS,2022,6,30,1656648000000,23.9,-125.0,23,1010,"LINESTRING (-125.000000000367 23.8999996181619, -125.099975586139 23.8999996181619)"
688410,2022167N11269,EP,MM,Celia,DS,2022,6,30,1656648000000,23.9,-125.1,20,1010,"LINESTRING (-125.099975586139 23.8999996181619, -125.199951171912 23.8999996181619)"
688411,2022167N11269,EP,MM,Celia,DS,2022,6,30,1656648000000,23.9,-125.2,20,1010,"LINESTRING (-125.199951171912 23.8999996181619, -125.400024413726 24.0000000002874)"
688412,2022179N08310,NA,NA,Bonnie,DS,2022,6,27,1656388800000,8.3,-50.5,35,1009,"LINESTRING (-50.5000000003565 8.30000019069204, -51.3000488279728 8.50000000005498)"
688413,2022179N08310,NA,NA,Bonnie,DS,2022,6,27,1656388800000,8.5,-51.3,35,1009,"LINESTRING (-51.3000488279728 8.50000000005498, -52.199951171993 8.69999980926677)"
688414,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,8.7,-52.2,35,1009,"LINESTRING (-52.199951171993 8.69999980926677, -53.1999511720534 8.89999961818686)"
688415,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,8.9,-53.2,35,1009,"LINESTRING (-53.1999511720534 8.89999961818686, -54.1999511721138 9.10000038150857)"
688416,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,9.1,-54.2,35,1009,"LINESTRING (-54.1999511721138 9.10000038150857, -55.3000488282145 9.30000019036351)"
688417,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,9.3,-55.3,35,1009,"LINESTRING (-55.3000488282145 9.30000019036351, -56.4999999998207 9.60000038178367)"
688418,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,9.6,-56.5,35,1009,"LINESTRING (-56.4999999998207 9.60000038178367, -57.699951171427 9.89999961883116)"
688419,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,9.9,-57.7,35,1009,"LINESTRING (-57.699951171427 9.89999961883116, -58.9000244141989 10.1999998088764)"
688420,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,10.2,-58.9,35,1009,"LINESTRING (-58.9000244141989 10.1999998088764, -60.3000488285166 10.500000000058)"
688421,2022179N08310,NA,NA,Bonnie,DS,2022,6,28,1656475200000,10.5,-60.3,35,1009,"LINESTRING (-60.3000488285166 10.500000000058, -61.5999755858958 10.6999998096884)"
688422,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,10.7,-61.6,35,1009,"LINESTRING (-61.5999755858958 10.6999998096884, -62.8000488277693 10.8999996182727)"
688423,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,10.9,-62.8,35,1009,"LINESTRING (-62.8000488277693 10.8999996182727, -64.0000000002739 11.1000003816197)"
688424,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,11.1,-64.0,35,1009,"LINESTRING (-64.0000000002739 11.1000003816197, -65.0999755861072 11.3000001911144)"
688425,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,11.3,-65.1,35,1009,"LINESTRING (-65.0999755861072 11.3000001911144, -66.1999511719406 11.3999996182885)"
688426,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,11.4,-66.2,35,1009,"LINESTRING (-66.1999511719406 11.3999996182885, -67.0999755862281 11.600000381129)"
688427,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,11.6,-67.1,35,1009,"LINESTRING (-67.0999755862281 11.600000381129, -67.9999999996173 11.6999998088876)"
688428,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,11.7,-68.0,35,1009,"LINESTRING (-67.9999999996173 11.6999998088876, -68.9000244139048 11.8000001910279)"
688429,2022179N08310,NA,CS,Bonnie,DS,2022,6,29,1656561600000,11.8,-68.9,35,1009,"LINESTRING (-68.9000244139048 11.8000001910279, -69.6999511721521 11.8999996187695)"
688430,2022179N08310,NA,CS,Bonnie,DS,2022,6,30,1656648000000,11.9,-69.7,35,1009,"LINESTRING (-69.6999511721521 11.8999996187695, -70.5999755855413 11.9999999999199)"
688431,2022179N08310,NA,CS,Bonnie,DS,2022,6,30,1656648000000,12.0,-70.6,35,1009,"LINESTRING (-70.5999755855413 11.9999999999199, -71.4000244140559 11.9999999999199)"
688432,2022179N08310,NA,NA,Bonnie,DS,2022,6,30,1656648000000,12.0,-71.4,35,1009,"LINESTRING (-71.4000244140559 11.9999999999199, -72.1999511723031 11.9999999999199)"
